full_text,label
"快訊~
武漢肺炎「台灣淪陷」了，　
南部50多歲女臺商一下飛機就確診，
最可惡的是她登機時就知道自己罹病，卻隱匿病情仍然登機返臺。
https://t.co/HieNmdkKKo
臺商為了臺灣好，今年農曆新年可否不要返臺過年呢？",0
"北京頒限狗令 要求大型犬3日內消失 官方抄狗當街棍棒毆打 網友嘆：“來生別做中國狗！”

12月5日北京頒布最新「養犬管理規定」，要求居民禁止飼養體高超過35公分的大型犬，並限制3日內自行撲殺未處理者將受到處罰。

有居民在網路上發文，飼主哭著帶愛犬到寵物醫院安樂死各大寵物醫院現已爆發安樂死潮。 https://t.co/unAC3kPmgd",1
特朗普與第一夫人新冠病毒檢測呈陽性 立即開始實施隔離 https://t.co/MTyX19QoTL https://t.co/BQuyNK62gr,0
"誠心建議國民黨，
是時候表達你們對祖國的愛了！

延長閱讀：
沒人報名施打疫苗 上海醫生：要打領導先打
https://t.co/FD6UizQScr https://t.co/nqDVaG6sdj",1
針對有些海外中國人急忙回國，中國官方忙於封堵。近日中國社交媒體流行一句話：「國門是為同胞開的，不是為病毒開的」。這算「友情提示」？,0
"美情報透露：中共高層已擬訂撤退中南海應變計畫

https://t.co/V76LN2JZdr

疫情持續蔓延惡化，目前接近失控狀態，北京疫情更惡化，已進入戰時封管，據美國情報機構人員透露，中共領導層疑似正在進行撤退應變計劃的製訂，內容包括中共高層領導人離開中國、或尋求海外庇護所的安全舉動",1
最近武漢市實行了中國最嚴厲的護照管制政策：不僅公務人員，所有在武漢市的大專院校、科研事業單位、國企人員一律上繳護照；對不上繳者，官方自動作廢。為何武漢這麼急？怕疫情知情者跑了。欲蓋彌彰！ https://t.co/ghMPPbiFDn,1
武漢肺炎疫情竟然也成了中國的驕傲！中共兜售一種觀點：只有中共領導下才能控制疫情。很多中國人聽信中共洗腦，竟然相信只有中共治得了武漢肺炎。中國人怎麼不想想為何總是在中國發生薩斯、武漢肺炎疫情？?,1
【俄抵滬一航班確診人數增至60人】上海市衛健委：4月10日俄航一航班抵滬後，上海海關即實施檢疫。疾控部門對海關排查發現的染疫嫌疑人開展核酸檢測，檢出51人檢測結果為陽性。對該航班其他疑似病例進行第二輪檢測後，9人檢測結果為陽性，共確診60例，均已進行集中隔離治療，同機旅客已全部集中隔離觀察 https://t.co/U2KwmnHdL6,0
"1.  以小人之心 度君子之腹！
美國撤僑，派去的是一架747-400的貨機。中國有一些媒體和網文嘲笑美國，小氣到用貨機帶人，機上也連熱餐都給不起。稱如果是中國撤僑，肯定是派最好的飛機和第一流的熱飯熱菜。看不起美國的這次行動。
這些網友不知道，選擇貨機，是為了在去程給武漢醫生送去急需的防疫物資 https://t.co/5WAbNxwfDp",1
【武漢排查出1499名確診重症患者全部入院】湖北省委副書記、武漢市委書記馬國強：經過排查截至2月8日，確診重症患者1499人沒有得到入院治療。截至10日中午，這1499名確診重症患者全部入院。雖然全力加快檢測的效率，但到目前還沒有完全做到疑似患者檢測清零。目標是到2月11日，疑似患者檢測全部清零。 https://t.co/KdyZAIn9pr,0
"Am730

【新冠肺炎】贊比亞要求中國減免債務

https://t.co/fMEKZZeQxr



公告指，倫古在與國家主席習近平通電話時表示，由於疫情導致贊比亞收入下降，要求中國減免債務，以確保贊比亞有足夠資源應付疫情及刺激經濟。 https://t.co/tIFfY1ZgNU",0
牆內最新消息：中國北部疑似爆發牛炭疽！?這種病，致死性極強，牛死亡率平均50-80%不等！現在豬牛羊全部淪陷！?羊在8月時已經爆發過一次瘟疫！目前不明疫情擴散情況，但已經出現死牛！參考最近大陸發現的，沒有天敵且抗不怕農藥的蟲害，如果沒有意外，中國半年內就會出現物價暴漲！天要亡共呀！?,1
世衛組織負責人在接受香港記者採訪時，遇到一個提問竟然直接掛掉電話！香港記者談到台灣在這次防疫中的優異表現，詢問WHO是否會重新考慮台灣加入WHO？這傢伙拒絕回答，直接溜了。這樣做既懦弱，又無理！@WHO https://t.co/zmGbNzJksb,0
"重磅：據華盛頓時報報導,又一位中共解放軍的病毒專家逃離中國,目前已到達歐洲.且這位解放軍病毒研究學者,已將中共研發武漢病毒的資料證據交給美國政府,同時也指出中共間諜已滲透美國政府內部.華府官員表示,將在必要時向公眾公開這些相關證據,並聯合世界各國要求中共必須承擔無可推卸的犯罪責任和賠償。",1
"如今看來已經佈局很久了

3/21 日中國國民黨的戰狼就在摩拳擦掌感謝中共了

但後來台灣沒有被他們帶風向成功、疫情也沒有如他們所願爆發

因此集結資源選在美國衛生部長來台那日發動攻擊

今日更展開全面攻擊

各位看到網路、媒體的資訊戰資源全部出籠 https://t.co/zXMXtTDs5A",0
"真人版《花木蘭》早前因重拍導致成本高達2億美元，成為迪士尼最高成本製作的真人版電影，也是首部列為PG-13分級的迪士尼真人版電影，該片預定下月同步在大陸上映，原本想狂賺人民幣，怎料武漢肺炎全球肆虐，疫情蔓延，中國各地戲院生意慘淡。



--

報應",0
"Obama-Biden Negligent CCP Virus BioWeapon AI China Transfer Complicit in China Slave Death Camps-Published 4-2-20

奧巴馬和拜登在將冠狀（中共）病毒的研發技術轉讓給中共方面瀆職，在利用AI監控設立奴工死亡集中營方面與中共共犯, 2020年4月2日發表, 請切換到中文版

https://t.co/7D4Nxnk2nx",1
"大陸學者李毅在第四季度「對話深圳灣」說，新冠疫情中，中國14億人中4千人病亡「等於沒人得病、沒人死」，他還幾度嘲笑現場戴口罩者。他還表示中國會在2027前超越美國，並說「美國活不成了」，「不是美國在整中國，是我們把美國逼的活不下去了」。

他在去年曾遭台灣強制驅離。 https://t.co/ZsDTFRawOi",0
"週一是實驗室最忙碌的日子

做完許多測試的洛洛開機後

發現有厲害的Vtuber正在畫我

不過洛洛還沒曝光自己下半身的樣子呢

今天就來更新全身立繪囉?



?全身立繪公開?

『洛洛很喜歡自己的潮鞋??』

『也喜歡實驗室配給我的耳機』

『頭上的是髮圈不是菜刀?』

--

#バーチャルYouTuber

#Vtuber準備中 https://t.co/Kofj7zSzjJ",0
"突發



特朗普狠削世衛一半撥款



特朗普公布2021年財年預算案，環球衛生方面的撥款，遭削減30億美元，其中世衛的年度撥款減少一半。在對抗武漢肺炎上，有高級官員表示，會額外撥款1500萬美元予美國國際發展署USAID旗下的環球健康安全計劃Global Health Security Program



奶完人民幣仲想攞美金? no way https://t.co/KDx3kIJmpR",0
斯坦福大學周雪光認為：中國官方在這次疫情中的表現反映了中國治理結構的失敗。他認為，習近平過於集中權力是以犧牲地方政府治理的有效性為代價。但是，當夏天病毒收兵後習近平又會稱他的治國理政無敵。 https://t.co/HAXSkGPWGr,0
這個生活在美國的腦殘說在中國8000多個人一天就檢測完了。其實中國根本不用檢測，直接等死拉去燒了，有的還沒斷氣就套入裹屍袋了。武漢網友說接受真正仔細檢測的大都是醫生護士或官員或通過關係找人的。普通人發燒咳嗽都屬於疑似病例，送去隔離到死都未能得到檢測，所以他们的死都不在数字内。 https://t.co/y429lYJwKi,1
【外交部批美與世衛組織建議背道而馳】美國將赴華旅行風險級別提升到最高級別，並從2日起臨時禁止過去14天內曾赴華旅行的所有外國人員入境。中國外交部發言人表示世衛組織對中國控制疫情暴發的能力懷有信心。美國政府迄今未向中方提供任何實質性幫助，卻第一個從武漢撤出領館人員，不斷製造和散播恐慌 https://t.co/faH2ZpzDgh,0
"續上

中共所掌握之高科技全靠偷來改造，連改造的科技人員也是歐美等國培訓的。

3、我在3个月前一直強調大家別忘了中共從美國和加拿大的實驗室偷竊病毒原始母株。趙立堅不敢說自己老爸偷竊，只能頼美軍播毒。其中奧妙，川習杜都心照不宣。

4、美加沒放毒，但是該不該承擔保護高危傳染病毒不利的責任？",1
【人民日報：清除陰謀論的“政治病毒”】美國一些政客為推卸自己在新冠疫情中救治不力的責任，“甩鍋”中國、極盡污名化之能事，一會兒稱有“大量證據”表明病毒源自中國實驗室，一會兒又對疫情起源沒有把握，前言不搭後語的陰謀論，在人類與病毒的較量中，留下了極不光彩的印記。https://t.co/U3lNy2ctDb https://t.co/JbuqjtwSO0,0
"得罪美國後真慘！習豬最近在召開內部會議上親自部署國內科技公關項目,如飛機起落架和輪胎,大飛機飛行導航系統,到光刻機,軸承鋼,芯片製造,IC設計軟體,各類農業種子,豬種等1300多類產品科技,需要自我攻關研發.只要是國外控制的清單產品,都是自己需要獨立發展的科研項目,厲害國慘了,得罪美國就是這個下場",1
"CCP又說實話了：無論其他國家怎麼研究疫苗，研發出來之後都會像現在一樣遇上「變異」
只有習總加速師親自部署、親自指揮的疫苗出來後就不會有變異
也就說明CCP掌握病毒、還掌握變異
也就說明不滅CCP，疫情永無盡頭
@ding_gang02 @DrLiMengYAN1 
@maryann_3040 @aliah0031 @BoDiplo @Guan_PhD https://t.co/eViL3gkaLq",1
"昨天試探性問過幾位中間理性好棒棒選民同事：

如果中國疫情大爆發，中國難民大批乘船渡海來台，你們收不收？



得到的答案通說是：機關槍掃射即可（其中一個同事還是金門籍）",0
巴西警方11日逮捕了10名中國人，其中帶頭的是擔任巴西上海同鄉總會會長的鄭小雲，這些人竊取巴西對抗武漢肺炎的200萬件醫療物資，包括口罩、手套、帽子、工作服、酒精凝膠、溫度計，以及15000個武漢肺炎病毒的檢測試劑盒。 https://t.co/k1aZOGbhbH,0
蓬佩奧鼓勵中國人民站出來“改變中共”的話音剛落，國內雜誌《南風窗》就刊發對知名媒體人秦朔的採訪報導，標題：“中国最大的敌人不是美国和病毒 而是不能延续改革、开放”……當然，文章不出意料很快被刪除。體制上下其實大都清楚，所謂的“對世界開放”，本質上就是對美國開放。 https://t.co/qB3vph9xIE,1
這個教宗將被中共封為「中國人民的老朋友」，指日可待。中共脆弱的小心靈每個時期都需要有不同的言論安慰，如果外國官方或政客「答」對了就有很大好處。中國民間也俗稱「提款密碼」。近日教宗Popo稱武漢病毒是因為全球氣候變化造成的，中共給他打了高分。🙈,1
世衛組織總幹事：新冠疫情是一場可控的全球大流行 https://t.co/V2ebrbHwfS https://t.co/V3WvEKiXnK,0
這篇文章視角獨特。由於意大利政壇的「政治正確」，擔憂被扣上種族主義的帽子，一直不願意在疫情爆發之初隔離從中國來的人。溫州封城前後，大批中國人湧入北部的普拉托是公認的義大利成重災區的原因。 https://t.co/b2VKcx8JX3,1
瑞典海關禁止進口連花清瘟，說不起作用！根據瑞典海關總署的文件顯示，海關實驗室對該中藥進行了分析，結果表明該中藥「僅僅是薄荷醇」。,0
來去實驗室~各位晚安~ (呼呼 批外套,0
北京重演武漢「華南海鮮城」疫情。習近平怕死，把北京的防疫弄成「國中國」：防疫措施比其他地區標準都高，境外飛北京航班都強制降落到「不重要」的城市。但是，武漢肺炎病毒還是突破了「習近平防線」。北京新發地批發市場承擔每天北京市90%的蔬菜供應，官方通報市場確診4人，還有46人核酸檢測陽性。 https://t.co/90uDhVgRI7,0
